1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,output
128.1656,155.53033,-206.89928,122.22287,146.195,-219.8087,123.0877,144.83487,-219.83319,124.010864,143.43738,-219.88109,120.77597,146.94304,-201.12419,120.56426,146.09288,-201.18124,120.30827,145.07431,-201.23833,134.2228,132.48534,-237.80627,130.20721,133.45761,-155.12033,137.94986,154.3731,-209.75557,136.55997,156.17104,-185.66628,200.2975,138.72627,-243.9726,161.71333,141.54129,-82.37665,214.60432,217.93729,-250.08273,168.64555,199.94669,-47.044765,214.079,290.8534,-254.53458,167.82509,259.27124,-76.52403,204.12154,301.54016,-289.52115,157.03822,266.84677,-86.440865,197.77016,296.858,-282.61426,159.6113,268.19434,-110.79163,200.27821,292.54877,-253.69449,165.31432,266.66,-88.07107,278.87643,170.5128,-46.813366,254.53491,175.14482,46.638103,324.04672,213.05031,66.18892,302.77142,217.00826,169.8385,370.73026,216.39067,200.96188,355.09866,222.31432,303.89566,382.18735,212.35062,212.9047,364.23785,216.06113,318.0626,367.81693,249.89796,184.81088,355.02856,248.25851,303.86136,1
111.862335,218.14458,-164.57275,106.11713,211.32771,-178.87173,106.65524,209.93764,-178.92781,107.12517,208.4073,-179.00409,104.8073,211.84282,-159.4681,104.50787,210.83621,-159.51341,104.18399,209.60954,-159.57246,113.7314,194.52615,-204.62239,110.849236,195.05252,-118.190125,121.40911,214.52951,-169.89198,120.69919,215.93434,-144.79846,179.4788,178.01674,-211.99944,144.80453,186.99896,-45.922916,230.43216,226.24092,-230.49712,175.8457,218.37888,33.101433,215.47362,292.4323,-243.43858,169.3143,263.2351,52.649,206.09885,303.79736,-273.22693,153.90666,268.74188,53.347008,198.49356,299.588,-265.54294,155.08582,269.91418,33.90231,201.62215,296.03168,-241.20941,162.13388,268.9422,44.656403,266.4371,195.25812,-48.523376,245.69684,205.07217,48.46665,322.6745,217.72789,67.58539,303.21942,227.12006,166.59872,369.2609,217.23553,199.66438,350.97687,221.53506,297.91653,379.91916,211.32613,211.4807,361.0956,212.64676,312.18195,372.85797,249.1243,182.96935,356.61575,246.69989,299.29178,1
113.25309,180.41183,-174.68272,107.91731,171.57762,-186.36401,108.82339,170.31946,-186.4137,109.75505,168.94781,-186.47801,106.37293,172.437,-168.27951,106.20917,171.7328,-168.31781,106.02812,170.91264,-168.35652,119.852325,157.17786,-203.89606,116.033005,158.56795,-124.0531,124.04011,179.33594,-177.728,122.73156,181.47064,-154.51443,179.36888,158.96114,-212.27829,153.74078,165.16072,-54.535717,222.51231,225.90369,-218.63193,171.50505,210.54663,1.7632084,213.92587,292.77075,-225.41061,167.99786,262.03387,-7.7511315,204.58095,299.93936,-256.92294,155.95633,268.0958,-14.425791,198.79848,296.8716,-251.52142,156.93564,269.92746,-37.355766,200.78662,294.1675,-224.52315,162.51863,268.7248,-18.352016,267.64645,184.5751,-45.33027,246.09941,194.26547,45.216553,322.47104,216.04198,65.36392,302.72424,225.75996,162.12114,368.13998,213.87543,190.00569,350.9015,221.3313,290.2379,378.16943,208.01859,201.08041,362.8921,213.11797,304.3093,373.62723,244.03676,171.759,356.57382,245.52563,293.017,1
123.11275,155.35805,-196.80931,117.991974,146.0333,-209.03072,118.93472,144.87598,-209.05887,119.87382,143.71971,-209.10263,116.36786,146.55537,-190.49919,116.209076,145.80994,-190.54926,116.08566,144.99025,-190.61168,129.63495,133.95583,-227.15804,126.42543,133.96094,-145.44832,133.46854,154.99277,-200.05635,132.04326,157.10118,-176.24335,197.22058,140.35144,-234.95122,160.46977,141.53822,-73.91883,211.82808,216.95732,-240.01059,168.6654,200.38982,-38.22349,213.32242,290.02194,-242.21606,167.72548,260.30194,-65.9951,204.60298,300.863,-275.7915,157.17715,266.963,-75.84129,197.53398,295.85202,-268.73807,159.83554,268.52075,-98.69984,199.65118,291.2056,-241.1087,165.3027,267.32306,-77.05846,275.814,170.72417,-45.49783,252.05415,176.68175,45.32006,321.7373,211.34605,70.14496,301.13318,217.65575,168.2757,368.81027,216.85513,205.55267,350.86978,222.75743,303.13416,379.48596,212.0618,217.557,359.19583,217.76065,317.3901,369.4998,250.19875,187.84315,350.999,248.13002,303.5238,1
247.40433,56.83033,-217.19229,261.29633,49.352306,-241.19803,266.16644,48.341557,-241.0956,270.77893,49.500614,-241.08115,238.52296,50.693905,-237.8405,241.82465,47.653717,-237.80412,226.97505,51.995476,-237.7246,277.28848,43.305073,-276.52246,217.8402,39.006996,-262.6852,261.36557,43.364857,-221.51344,246.3733,40.89761,-217.53473,310.33005,29.003954,-220.31084,185.8554,24.368383,-222.87367,326.48526,108.432396,-188.66933,153.2295,101.547424,-193.29602,323.50043,192.01169,-217.95888,163.95914,191.84753,-218.19499,334.67853,215.80052,-253.48268,152.01018,214.8189,-257.32178,318.07468,215.27356,-265.85318,166.74297,214.11055,-271.4097,311.04373,206.40724,-225.72739,174.72574,204.94492,-226.83797,282.81854,-62.714935,0.4301443,217.0325,-60.282085,-0.3445148,285.2472,35.149506,78.66902,209.6186,34.512386,77.376625,270.37177,62.160305,298.14716,210.78975,63.55339,284.98434,274.59818,64.089584,319.23947,204.37083,77.2441,306.35672,280.30695,92.339035,285.7052,204.27269,103.25097,273.43976,1
249.37395,126.895256,-109.62073,254.8266,135.25375,-137.82332,259.38422,135.00694,-137.70874,264.30075,134.30997,-137.6943,243.001,134.87233,-139.91017,238.77446,134.5996,-139.83363,234.15935,134.37517,-139.79187,274.5682,124.25997,-200.05652,223.10884,123.40995,-209.24857,255.34482,115.59926,-120.76306,243.40433,114.66117,-123.600685,319.19748,78.24638,-175.92206,176.19487,74.3944,-185.72058,336.90485,125.902466,-141.29967,145.80392,128.05719,-150.11623,320.64108,202.52832,-169.16919,163.50592,198.07092,-193.9428,334.3549,218.20302,-200.845,152.08571,216.31168,-234.10818,316.79163,217.68298,-218.28168,165.39276,215.20706,-245.00179,308.06595,211.06136,-177.49648,174.65788,207.85973,-200.8944,289.24503,0.551772,-0.1128928,212.14284,-20.249933,-0.1007062,323.65164,49.75836,194.69527,185.99222,58.401073,189.19453,303.9599,80.43999,468.56482,207.64912,96.057846,450.03253,298.8019,76.72475,496.29114,213.28008,94.998566,477.49115,313.63144,119.8192,463.49567,218.74068,136.95786,450.67072,1
251.78447,36.606472,-490.8716,257.17856,37.090797,-511.29547,262.21735,36.436462,-511.19083,267.09802,37.060913,-511.24072,243.53583,35.172134,-506.7722,239.28163,34.636288,-506.798,235.22441,34.725655,-506.7254,277.07346,29.603477,-494.48776,218.30133,24.72712,-474.6962,260.39804,35.54999,-472.402,239.06523,44.399307,-466.73264,310.60312,22.506786,-375.00024,186.14038,16.879635,-368.35025,324.3134,108.07303,-338.16876,160.3286,100.59528,-340.4341,323.36047,193.29182,-401.45728,164.38245,191.16231,-404.52505,335.42572,213.63322,-454.26468,154.16553,211.10577,-461.0837,318.03665,215.40126,-470.87445,166.40599,211.34354,-477.41708,311.13528,209.08905,-412.59546,172.80722,204.32748,-415.93802,282.94934,-46.387283,-0.18483949,219.57227,-48.776276,0.3946901,291.30606,40.865196,121.669174,212.19028,42.052418,123.61323,277.52466,62.45477,430.27176,207.03186,65.363815,423.6203,250.37447,67.406654,460.32822,207.98264,66.0758,454.49365,259.59604,92.20407,405.64542,206.17824,91.37945,408.27332,1
247.96957,104.93985,-136.82788,254.19388,113.68066,-163.05536,259.0405,113.56182,-162.95139,264.29214,113.04041,-162.94305,242.44504,112.72063,-164.32387,238.42555,112.13378,-164.2678,233.92534,111.58216,-164.22137,274.47852,100.29126,-220.52254,221.63039,100.10479,-226.33908,254.9452,92.697624,-147.17685,242.31099,93.65907,-149.11934,315.52087,56.85417,-197.04256,178.93776,53.150116,-202.1297,334.58612,124.15889,-169.66652,150.25401,120.012474,-175.1292,321.68073,198.61732,-206.98483,164.87354,196.52512,-232.94115,334.26202,215.06795,-241.30453,154.29799,213.91061,-277.6737,315.43243,216.61148,-260.0541,167.07475,213.48528,-286.5097,308.1858,210.20187,-216.1475,174.86644,207.04839,-240.09993,286.88104,-28.082275,-3.7679055,218.5116,-36.840603,3.6297934,306.1445,35.360756,192.90884,204.38255,39.582993,196.08408,277.09296,58.14145,472.2638,211.52177,65.9803,460.98248,270.50787,53.277596,500.18646,214.69545,62.6728,488.25543,280.96216,96.88155,467.4923,216.63225,105.004814,459.5105,1
247.28806,148.83528,-206.43642,252.54138,146.38878,-223.21504,255.77193,146.03047,-223.20013,259.02316,145.63374,-223.23637,242.61354,145.48332,-222.80984,235.21309,147.21024,-222.81413,235.87585,143.70538,-222.82297,274.4399,135.2625,-231.81927,219.54102,132.35098,-230.23734,251.95885,139.2423,-200.52078,238.4744,128.27072,-199.82617,317.57693,92.73505,-188.14624,177.02219,83.134895,-193.05118,343.26785,126.46029,-121.752846,139.47905,120.86758,-128.5747,322.2242,200.1025,-109.74249,161.76675,192.1483,-139.16333,332.91968,218.36261,-131.64859,154.10855,210.71985,-169.06007,316.99924,217.0786,-143.7084,167.79706,211.73663,-181.09782,307.8157,209.43677,-114.58976,173.57191,203.3743,-145.84538,280.12723,29.145363,2.4603324,216.09192,28.335482,-2.4752114,289.6049,52.057716,204.08109,218.07993,48.56034,192.43321,273.99222,50.54478,441.31284,218.61713,58.689743,424.68433,270.745,42.732296,468.4186,219.14638,50.156612,450.86804,270.8457,79.54751,491.35883,205.46454,85.056656,469.9996,1
258.45557,18.090267,-249.76138,259.72842,18.037706,-260.57166,259.93793,18.496864,-260.52588,260.1434,18.942698,-260.61517,258.867,17.462435,-258.2328,258.1806,17.454935,-258.2271,257.49026,17.449667,-258.16895,258.14438,22.257248,-250.66129,255.73099,19.570932,-239.94046,257.15796,19.527477,-238.5539,255.24797,18.87934,-235.9054,253.71065,34.25817,-177.572,251.45105,23.186243,-172.24875,246.95088,65.35545,-99.4582,251.83102,41.120968,-80.796715,252.34442,76.34173,-57.2138,254.03143,55.020443,-33.42478,255.18977,81.249115,-62.896076,253.70753,59.727013,-39.677654,255.9529,77.553085,-69.943504,253.53633,58.567814,-47.178146,254.6382,75.65486,-58.89952,253.65231,57.943726,-35.18063,250.3769,0.5405751,-2.2109046,249.33128,-5.738392,2.2581642,238.5015,46.3805,119.25574,244.78105,34.323692,138.48994,232.99446,72.72861,288.9654,231.19885,65.56624,303.2291,233.7807,75.00772,306.73325,228.60204,69.67703,320.10852,227.89366,84.31126,283.57205,226.12675,77.620514,296.4092,1
246.22705,114.491615,-140.36845,252.95128,122.389366,-168.64203,257.77072,122.14879,-168.50922,262.9566,121.30462,-168.45027,241.08418,121.40312,-169.75972,237.01166,120.82985,-169.68854,232.43231,120.308586,-169.60141,272.43756,107.226265,-228.98682,220.04315,107.98586,-234.11243,252.07509,102.74544,-151.09079,240.00343,103.05044,-152.82043,313.68375,65.363655,-197.40607,176.90839,61.482597,-202.5864,333.85486,126.02974,-161.94615,147.4692,124.62156,-171.02287,319.48694,199.80855,-197.54053,163.98766,198.16368,-227.10791,331.70117,215.76717,-232.94472,153.49963,216.3687,-272.65344,314.559,215.75209,-252.50398,165.85115,215.06404,-284.64047,306.2753,209.35585,-207.20999,174.62991,207.3361,-235.47856,283.95428,-33.25014,-6.3912926,213.62846,-40.934315,6.339583,296.74484,39.71934,193.0096,207.95442,39.4471,198.02574,270.25848,72.02627,479.1922,207.31808,80.017975,465.23578,263.60693,69.86599,506.56448,208.95988,80.205345,492.48624,274.5841,109.099594,463.73315,215.74893,118.31634,452.20285,1
246.22499,140.75742,-179.8988,254.42926,151.34535,-198.53918,260.19394,151.73753,-198.50978,265.98203,151.48956,-198.54166,240.44537,149.19594,-199.48875,236.04182,148.35236,-199.47836,231.3451,146.77425,-199.49011,276.42126,136.83694,-216.3518,219.6047,134.18008,-221.20416,252.63013,129.0425,-177.13878,238.88783,128.40785,-178.38083,321.05566,92.00756,-176.24928,177.86662,77.69347,-185.59076,340.21564,126.70833,-109.82466,143.50731,121.40575,-122.81559,322.1558,199.81288,-96.424576,162.57968,193.46408,-129.6272,333.5024,217.70296,-117.353516,155.45242,212.30019,-159.18242,316.91833,216.60538,-130.1631,169.25595,213.27711,-171.5455,307.67664,209.04648,-101.424324,175.58601,204.34413,-136.54033,282.5091,26.296516,2.720252,215.98486,24.7656,-2.7539678,289.4668,58.357,199.69942,217.82005,58.42763,186.53033,271.7555,58.182816,439.28555,221.80275,63.134094,415.8588,268.04935,50.561737,465.90662,223.40726,54.526524,441.29202,269.64148,88.17176,481.3821,225.72433,90.021965,451.37582,1
240.84402,178.06169,-166.6468,247.31589,186.26184,-185.56613,251.78899,185.90448,-185.54718,256.6484,185.19864,-185.59773,236.2091,186.29587,-187.89563,232.48537,186.19296,-187.9501,228.46237,186.03989,-188.03401,265.96735,174.1954,-218.42569,218.48622,174.19716,-229.66585,246.81238,165.89653,-170.80685,235.13098,167.00171,-174.2987,299.92126,126.55901,-199.0733,184.45181,147.56229,-214.9414,305.26343,210.01132,-184.85196,164.36874,201.99246,-182.91882,303.73218,275.3749,-217.42833,165.80704,270.83597,-201.7748,314.92477,298.11163,-246.62756,158.45149,296.96692,-232.81807,297.78568,295.60403,-257.6703,170.30415,293.7595,-236.45938,291.2921,287.86417,-223.47115,176.44827,284.1057,-204.93358,267.73932,47.57447,-8.008396,208.49298,47.32355,7.572677,267.3003,38.814335,205.49684,193.62854,46.04006,218.23291,252.9111,25.271524,415.4986,222.41223,25.936008,427.74933,252.95804,18.726295,438.27368,225.28363,19.667147,451.0193,253.04773,36.33258,442.32144,221.83345,39.9204,460.38095,1
239.65141,201.39246,-165.02675,245.5226,210.05891,-186.97173,249.95787,209.55544,-186.9297,254.78145,208.71167,-186.9504,234.14441,210.64932,-188.12955,230.1045,210.74107,-188.17426,225.72655,210.72144,-188.23373,263.89267,197.72664,-223.25992,215.52798,200.53577,-229.55687,245.11662,189.73187,-169.70547,233.60692,189.87624,-171.4938,303.15927,146.82538,-201.58759,168.48682,153.0782,-211.87852,316.99863,210.29965,-162.00829,159.80733,209.2137,-166.8963,303.87262,275.53305,-172.2771,164.28242,276.37463,-184.96388,313.65692,294.0426,-199.16127,157.7732,298.02567,-214.33765,298.0237,293.58752,-211.45615,170.43108,295.8791,-224.20726,291.5283,285.81082,-178.07587,176.40712,287.0674,-190.03041,264.25787,58.304947,-9.163173,208.85202,61.143272,8.735109,251.85222,43.90427,210.9858,216.889,46.843,221.60443,247.75575,14.387991,407.61078,224.71262,21.997156,428.374,240.51845,-0.9307641,428.9319,226.11897,15.03265,451.9229,245.52835,39.078968,440.66034,224.3013,44.380154,471.22668,1
239.76227,173.34004,-127.01839,246.29416,182.42871,-145.52736,250.82278,182.16858,-145.51207,255.76715,181.47095,-145.56128,235.01604,182.08432,-148.03328,231.18227,181.90121,-148.08105,227.07843,181.68718,-148.17096,265.51926,169.77577,-186.9682,216.76541,170.94113,-198.41998,245.48415,161.4165,-135.0524,233.81679,161.72862,-138.53194,299.46695,125.2247,-174.25198,172.79561,129.48065,-191.47841,302.12997,208.36237,-166.55074,163.502,199.68718,-160.25327,303.1885,274.87335,-199.6248,164.6937,271.99774,-181.95074,316.4581,297.15665,-227.56021,157.61386,298.40546,-213.31912,298.39117,297.1388,-238.57277,169.50034,296.77914,-216.73607,291.2826,288.13702,-205.50697,174.97571,287.25436,-185.0909,265.67865,37.7938,-5.9533844,205.78842,38.02421,5.5150285,272.68924,53.804684,202.00304,190.58383,61.35123,211.37108,253.95804,32.030067,423.9583,216.45999,37.720226,428.06665,254.32512,26.697683,447.67532,218.782,29.27446,451.53967,262.44373,51.036934,457.80423,212.43501,46.5705,466.08914,1
237.71625,173.28459,-136.95053,244.50563,182.4979,-154.99875,249.0523,182.30676,-154.97537,253.96768,181.70631,-155.02203,233.21588,181.98497,-157.95772,229.41438,181.77005,-158.0001,225.29692,181.5629,-158.08163,263.4443,170.12796,-192.98515,215.17584,171.05957,-206.6532,243.1711,161.17476,-143.74474,231.93628,161.80032,-147.83492,296.92078,123.33971,-177.39691,169.7425,129.01309,-199.1144,302.86548,207.003,-170.62883,160.39688,196.42445,-164.9723,303.53372,275.21402,-204.377,163.3287,273.13324,-182.97583,315.42252,297.44617,-232.36523,155.79944,300.42386,-213.96796,298.76462,297.06735,-243.06519,168.68526,297.7399,-217.42554,291.3181,287.44012,-210.15872,173.99538,287.55063,-186.12758,264.3164,40.627693,-5.673917,203.81737,38.91318,5.2260914,273.41513,53.19336,206.61302,191.53433,60.86869,213.13881,257.06647,38.97689,426.4385,216.34048,39.288795,430.45276,256.20325,29.285769,450.14575,219.22429,30.715286,453.93842,262.2071,51.527107,458.98642,213.57634,47.797592,466.35605,1
237.10428,198.80173,-158.1783,242.6988,207.54668,-181.11388,247.0275,207.0119,-181.08934,251.639,206.32092,-181.12741,231.56517,208.52621,-182.78384,227.64305,208.72565,-182.83821,223.38773,208.85114,-182.9191,260.37604,195.31636,-221.50926,213.54149,197.15047,-230.51247,242.60756,186.78462,-164.17926,231.52142,186.78606,-166.76266,300.62628,144.56734,-206.5432,166.78917,147.40118,-217.31769,313.4143,209.39647,-184.87689,158.70695,209.89252,-185.65051,302.7322,276.7157,-217.10168,164.63562,276.9732,-216.66379,312.4201,296.05707,-248.73845,156.57481,302.08173,-248.5607,297.16254,295.26505,-260.5205,168.45802,298.81088,-255.95335,290.00104,285.81726,-223.78311,174.75027,287.81747,-221.51929,261.3095,58.02759,-9.589204,205.44504,60.681778,9.162932,251.18434,43.632587,220.20267,215.86331,46.28895,229.7565,246.9516,16.909348,422.95343,221.45357,24.919037,442.90198,237.0911,-1.5801483,444.79938,223.56174,21.43298,467.18353,243.04312,37.79942,448.1623,222.63332,46.20704,479.77432,1
119.30098,200.27394,-48.6473,113.85675,192.86182,-66.9347,114.64279,191.86923,-66.98774,115.4101,190.65845,-67.01401,113.185776,192.76607,-39.26529,113.494804,191.85054,-39.268887,113.857056,190.6389,-39.261143,124.336296,182.18375,-107.93202,123.14993,181.18341,13.925364,128.88405,200.6347,-60.418568,128.57304,200.48761,-24.616137,170.3166,200.38797,-162.53998,177.27145,172.33932,106.43988,196.74388,279.0929,-188.61899,202.63527,237.02025,134.03809,177.92734,348.7207,-165.5045,195.48366,286.8887,82.36711,165.73642,356.5134,-201.72957,183.79749,288.5229,92.18128,160.61517,352.54965,-174.20056,181.29066,290.65515,58.03517,165.2872,349.46927,-155.65239,185.21693,290.98386,67.60625,293.0456,202.90413,-76.44333,289.99323,185.58022,76.51457,375.28073,246.7764,-60.416714,369.00186,237.56783,122.88998,457.35233,292.2172,-26.704702,446.57724,281.51443,184.67226,472.2449,291.70898,-26.587025,463.35706,283.2087,190.4409,444.3077,334.08282,-74.469475,431.74216,317.72305,160.49193,1
111.22279,198.15327,-5.157402,105.93238,190.36464,-24.677454,106.33013,189.34447,-24.71293,106.80715,188.24649,-24.701185,105.83782,190.04712,2.7191408,106.16625,188.91277,2.7091436,106.55463,187.72556,2.7112806,115.340836,179.24156,-70.104195,115.23747,178.36867,50.46604,120.3772,198.33273,-18.478558,120.60874,198.18214,16.882448,158.37508,195.75572,-134.6956,174.16577,169.67133,138.9711,181.23885,275.18414,-159.87111,195.57018,232.82297,163.67732,172.96236,347.382,-130.35017,186.6758,288.08035,111.01569,162.55774,355.99307,-160.3273,179.42537,289.37967,117.28173,158.54448,352.48416,-135.49458,177.03818,290.3952,86.205765,162.74487,350.0292,-120.22545,180.10106,291.2901,97.16665,275.36356,217.42581,-80.25087,278.86478,197.88356,80.25875,362.1155,255.39937,-91.00888,363.4462,243.46602,95.08821,450.4169,293.40625,-74.16545,445.77078,285.23785,121.23395,466.68155,292.44214,-75.092155,461.72842,284.70154,122.36695,443.5219,337.53574,-120.93619,438.83765,326.47,84.76678,1
118.2404,187.67715,-34.491684,112.05478,180.58276,-52.725246,112.25498,179.48442,-52.741215,112.560585,178.36852,-52.7166,112.17643,180.55664,-27.096157,112.43813,179.44229,-27.108944,112.79952,178.20818,-27.080442,120.81203,169.13991,-94.687065,120.84964,168.54662,18.251137,127.316895,187.50519,-46.662914,127.71672,187.4082,-13.442357,165.78586,187.24939,-149.98509,180.93906,162.84396,104.011444,176.55742,269.61066,-174.97008,192.11295,230.7175,129.10345,172.15572,346.8317,-154.64296,186.50499,286.89932,88.81818,161.02026,355.22424,-185.5738,180.14806,288.3226,97.4418,157.80383,352.02292,-158.3009,177.46985,290.5658,65.20147,162.28511,349.11697,-144.10904,180.28873,291.5765,75.10339,282.9797,210.51913,-74.87506,285.30087,192.84961,74.85609,366.85928,251.45842,-76.11851,368.23373,241.6457,85.53588,454.1775,294.50308,-51.27442,448.77435,286.0729,106.38622,471.28476,293.84476,-51.6993,465.0971,286.11636,106.96886,445.73343,338.22235,-99.186516,440.57047,326.201,66.92126,1
117.802765,202.51369,-59.867893,111.56709,194.79659,-79.69632,111.84275,193.4523,-79.71174,112.15746,191.98756,-79.70787,111.36125,195.33075,-52.297096,111.479614,194.43694,-52.326813,111.57656,193.3577,-52.326153,120.21864,182.18027,-124.51823,119.70766,181.95541,-3.808491,126.66223,201.20499,-72.69539,127.076294,201.82726,-37.218384,168.5408,199.80092,-176.65048,178.40604,172.34068,89.67451,189.5468,278.52954,-200.19014,196.19727,237.18727,130.58644,175.59846,348.90277,-179.73633,187.251,287.7756,94.47024,162.33174,356.71017,-212.18794,177.01581,289.3017,104.07449,158.40326,352.50815,-187.22275,174.67755,291.45322,71.43677,163.20325,350.19162,-170.23471,178.31308,291.83176,80.68892,282.18268,215.64658,-78.97082,282.68332,196.80775,79.02202,368.17365,255.55516,-91.03731,365.90918,243.0237,107.988945,454.54266,296.97067,-70.60922,447.21936,285.37466,151.24075,472.21683,297.6204,-71.24015,464.70193,286.32526,154.42595,444.2088,337.88428,-116.174355,435.56113,323.8345,119.059425,1
118.6864,200.35287,-9.196909,112.109085,192.69324,-28.09042,112.43055,191.40778,-28.126665,112.73619,190.05547,-28.119074,111.90293,192.90926,-1.8331567,112.10454,191.83708,-1.8402889,112.242004,190.63644,-1.8321396,120.047035,179.81374,-72.96894,118.97971,179.79231,42.78815,128.02596,198.95909,-22.340166,128.34172,199.39873,11.666279,161.48003,191.71503,-130.58806,176.71631,170.4062,123.68284,179.82278,273.3141,-157.02403,193.47739,234.44635,148.01753,172.35661,346.046,-135.8398,185.32025,289.48682,101.32947,161.62271,355.3165,-165.66643,179.59822,289.8429,107.748,157.70572,352.4897,-140.08519,177.08118,292.20065,76.34197,161.8172,349.96286,-125.83114,179.5505,293.52524,87.32952,277.77032,216.95183,-73.041626,280.09988,200.47256,73.07668,364.32953,254.72177,-78.12205,365.7656,242.75607,79.621864,452.22632,292.65244,-55.377834,446.13876,283.5664,101.4666,468.2305,290.66052,-55.859787,462.3974,283.0454,102.256744,444.74252,337.54974,-100.76618,439.98373,325.0031,62.404488,1
117.61026,194.93593,-40.17314,111.29157,187.88333,-58.586094,111.52251,186.55737,-58.60447,111.85071,185.17053,-58.594097,111.25006,188.06459,-33.108833,111.41145,186.89772,-33.119217,111.63574,185.55289,-33.094784,119.791504,175.06502,-101.42924,119.27686,174.75494,10.751899,126.811264,194.09244,-52.49774,127.32093,194.32748,-19.496552,165.12685,191.68771,-153.9447,178.1406,166.846,96.683556,179.1557,272.5558,-175.5421,193.57658,232.35602,127.75968,173.00406,347.98987,-155.8481,185.68571,286.81644,95.164154,162.2738,356.31723,-185.38298,179.58423,288.73135,104.3698,159.0144,353.59717,-158.80067,176.75276,291.6236,73.54284,163.17914,350.7678,-145.44838,179.48393,292.8818,82.01921,282.74545,214.20595,-71.5107,283.84348,195.57307,71.50986,366.90143,252.86736,-72.54738,367.6247,241.06195,86.7848,452.6034,292.61948,-45.339146,446.8147,283.8589,112.081566,468.30804,291.4789,-45.201912,462.56445,283.91098,113.43448,446.81912,338.0911,-87.23304,442.08154,326.11057,77.30591,1
113.670685,239.98193,-0.32636678,107.130646,233.36563,-19.59352,107.191216,232.27443,-19.632854,107.25236,231.0625,-19.621815,106.88523,233.633,6.8447266,106.78992,232.77316,6.8304577,106.66254,231.74153,6.8100586,113.204155,221.51997,-66.4699,112.82202,220.70293,50.07903,120.90699,238.40584,-13.987309,121.041725,238.8892,20.140097,155.14438,228.79446,-124.04184,168.95528,197.57733,130.81516,193.17503,286.0076,-153.42746,202.41179,243.86522,175.9736,176.68436,347.33893,-133.68495,193.4498,287.68457,154.76613,164.31119,355.20407,-160.81714,182.80475,288.3761,163.22278,159.56609,351.4297,-142.94884,180.03632,290.36224,137.48361,164.48376,348.73657,-126.17196,183.5963,290.88498,143.96518,271.7013,241.61867,-77.05549,274.2127,217.1452,77.18328,361.2663,268.04306,-93.55086,362.8118,249.26144,112.40732,450.32788,294.4789,-95.216446,444.85968,284.44254,155.02612,466.7293,291.73462,-97.96679,460.50723,282.36044,157.72165,444.83545,336.19208,-141.57101,439.23187,321.79666,129.86795,1
174.15845,133.46873,-301.8215,173.5301,123.42642,-304.7812,175.65504,121.52147,-304.82422,177.89755,119.44035,-304.90842,167.99466,126.36554,-293.33563,166.38033,126.54166,-293.40515,164.85666,126.57707,-293.47882,188.27191,110.00838,-281.1397,169.56612,119.12782,-231.64346,184.23465,136.26653,-290.0094,178.06429,139.5521,-275.54614,238.978,124.81996,-262.06503,178.43236,148.74739,-166.83925,275.33377,207.45435,-281.8167,175.11517,217.8426,-155.85739,287.75272,283.89545,-304.26953,162.61165,283.38742,-204.96582,290.04703,296.77853,-339.18842,151.63112,289.06644,-224.42912,281.96338,297.37283,-340.38754,154.81587,292.13077,-245.77197,280.50446,293.13913,-307.06625,160.43353,291.10352,-216.85815,275.2822,193.8695,-35.228535,245.49788,202.57623,35.172234,297.76123,230.21477,124.09018,268.32693,236.85448,191.39531,310.54727,251.43279,309.9649,299.6596,249.51114,370.5786,314.50754,247.68867,326.34274,303.05536,243.61732,388.5116,317.7911,276.67627,280.5709,299.34146,273.23944,347.21524,1
161.28166,176.40742,-285.48447,159.23622,167.15628,-296.0099,160.64066,165.55484,-296.05078,162.02768,163.84055,-296.16382,155.6625,169.40799,-280.25055,154.56244,169.21799,-280.32202,153.3229,168.88557,-280.3824,170.65962,151.75069,-296.2174,160.66187,157.87474,-226.50519,170.13081,177.48541,-280.86987,165.4413,180.32077,-260.54,224.33957,149.3508,-276.23764,173.35413,175.38156,-153.54141,277.4757,206.51392,-283.50885,170.3459,230.48819,-103.54442,284.42477,285.46808,-302.58395,158.06947,284.6215,-141.53896,285.09354,296.069,-339.2086,144.94368,287.9112,-158.64854,276.28278,296.9714,-344.0421,149.85913,291.36984,-183.3844,276.26392,293.5122,-306.33704,156.00667,291.4361,-154.08478,270.41962,217.09239,-42.52089,242.95383,223.56987,42.480534,284.82947,253.66144,112.94916,258.91205,253.73798,211.41812,309.24548,253.6806,299.8541,291.16473,255.68301,405.3588,314.74356,248.71373,317.92822,295.7,249.18185,425.76352,310.7644,278.83542,293.39368,285.86542,276.96964,410.57526,1
